,Sexo,Comunidades y Ciudades Autónomas,Edad,Periodo,Total,Total2,Total3
19616,Hombres,Extremadura,De 25 a 54 años,2003T4,11,52,11.52
19617,Hombres,Extremadura,De 25 a 54 años,2003T3,10,56,10.56
19618,Hombres,Extremadura,De 25 a 54 años,2003T2,11,58,11.58
19619,Hombres,Extremadura,De 25 a 54 años,2003T1,13,45,13.45
19620,Hombres,Extremadura,De 25 a 54 años,2002T4,12,74,12.74
19621,Hombres,Extremadura,De 25 a 54 años,2002T3,11,8,11.8
19622,Hombres,Extremadura,De 25 a 54 años,2002T2,11,56,11.56
19623,Hombres,Extremadura,De 25 a 54 años,2002T1,13,17,13.17
19624,Hombres,Extremadura,55 y más años,2023T4,17,28,17.28
19625,Hombres,Extremadura,55 y más años,2023T3,12,17,12.17
19626,Hombres,Extremadura,55 y más años,2023T2,12,88,12.88
19627,Hombres,Extremadura,55 y más años,2023T1,15,42,15.42
19628,Hombres,Extremadura,55 y más años,2022T4,14,21,14.21
19629,Hombres,Extremadura,55 y más años,2022T3,12,93,12.93
19630,Hombres,Extremadura,55 y más años,2022T2,12,13,12.13
19631,Hombres,Extremadura,55 y más años,2022T1,16,2,16.2
19632,Hombres,Extremadura,55 y más años,2021T4,15,95,15.95
19633,Hombres,Extremadura,55 y más años,2021T3,14,,14.
19634,Hombres,Extremadura,55 y más años,2021T2,15,85,15.85
19635,Hombres,Extremadura,55 y más años,2021T1,21,33,21.33
19636,Hombres,Extremadura,55 y más años,2020T4,19,7,19.7
19637,Hombres,Extremadura,55 y más años,2020T3,15,99,15.99
19638,Hombres,Extremadura,55 y más años,2020T2,15,46,15.46
19639,Hombres,Extremadura,55 y más años,2020T1,14,97,14.97
19640,Hombres,Extremadura,55 y más años,2019T4,14,41,14.41
19641,Hombres,Extremadura,55 y más años,2019T3,13,12,13.12
19642,Hombres,Extremadura,55 y más años,2019T2,14,62,14.62
19643,Hombres,Extremadura,55 y más años,2019T1,11,76,11.76
19644,Hombres,Extremadura,55 y más años,2018T4,16,26,16.26
19645,Hombres,Extremadura,55 y más años,2018T3,15,7,15.7
19646,Hombres,Extremadura,55 y más años,2018T2,19,94,19.94
19647,Hombres,Extremadura,55 y más años,2018T1,21,76,21.76
19648,Hombres,Extremadura,55 y más años,2017T4,19,63,19.63
19649,Hombres,Extremadura,55 y más años,2017T3,18,95,18.95
19650,Hombres,Extremadura,55 y más años,2017T2,20,58,20.58
19651,Hombres,Extremadura,55 y más años,2017T1,21,61,21.61
19652,Hombres,Extremadura,55 y más años,2016T4,24,38,24.38
19653,Hombres,Extremadura,55 y más años,2016T3,21,66,21.66
19654,Hombres,Extremadura,55 y más años,2016T2,21,1,21.1
19655,Hombres,Extremadura,55 y más años,2016T1,22,24,22.24
19656,Hombres,Extremadura,55 y más años,2015T4,23,76,23.76
19657,Hombres,Extremadura,55 y más años,2015T3,23,35,23.35
19658,Hombres,Extremadura,55 y más años,2015T2,20,12,20.12
19659,Hombres,Extremadura,55 y más años,2015T1,20,88,20.88
19660,Hombres,Extremadura,55 y más años,2014T4,20,95,20.95
19661,Hombres,Extremadura,55 y más años,2014T3,19,46,19.46
19662,Hombres,Extremadura,55 y más años,2014T2,21,11,21.11
19663,Hombres,Extremadura,55 y más años,2014T1,24,93,24.93
19664,Hombres,Extremadura,55 y más años,2013T4,24,9,24.9
19665,Hombres,Extremadura,55 y más años,2013T3,31,21,31.21
19666,Hombres,Extremadura,55 y más años,2013T2,32,26,32.26
19667,Hombres,Extremadura,55 y más años,2013T1,33,11,33.11
19668,Hombres,Extremadura,55 y más años,2012T4,31,14,31.14
19669,Hombres,Extremadura,55 y más años,2012T3,33,11,33.11
19670,Hombres,Extremadura,55 y más años,2012T2,30,53,30.53
19671,Hombres,Extremadura,55 y más años,2012T1,29,81,29.81
19672,Hombres,Extremadura,55 y más años,2011T4,24,3,24.3
19673,Hombres,Extremadura,55 y más años,2011T3,14,11,14.11
19674,Hombres,Extremadura,55 y más años,2011T2,16,14,16.14
19675,Hombres,Extremadura,55 y más años,2011T1,19,68,19.68
19676,Hombres,Extremadura,55 y más años,2010T4,15,9,15.9
19677,Hombres,Extremadura,55 y más años,2010T3,12,63,12.63
19678,Hombres,Extremadura,55 y más años,2010T2,16,51,16.51
19679,Hombres,Extremadura,55 y más años,2010T1,21,3,21.3
19680,Hombres,Extremadura,55 y más años,2009T4,20,6,20.6
19681,Hombres,Extremadura,55 y más años,2009T3,17,88,17.88
19682,Hombres,Extremadura,55 y más años,2009T2,18,71,18.71
19683,Hombres,Extremadura,55 y más años,2009T1,18,19,18.19
19684,Hombres,Extremadura,55 y más años,2008T4,13,93,13.93
19685,Hombres,Extremadura,55 y más años,2008T3,11,29,11.29
19686,Hombres,Extremadura,55 y más años,2008T2,11,67,11.67
19687,Hombres,Extremadura,55 y más años,2008T1,10,35,10.35
19688,Hombres,Extremadura,55 y más años,2007T4,10,14,10.14
19689,Hombres,Extremadura,55 y más años,2007T3,8,4,8.4
19690,Hombres,Extremadura,55 y más años,2007T2,7,16,7.16
19691,Hombres,Extremadura,55 y más años,2007T1,11,4,11.4
19692,Hombres,Extremadura,55 y más años,2006T4,11,59,11.59
19693,Hombres,Extremadura,55 y más años,2006T3,9,71,9.71
19694,Hombres,Extremadura,55 y más años,2006T2,11,23,11.23
19695,Hombres,Extremadura,55 y más años,2006T1,10,44,10.44
19696,Hombres,Extremadura,55 y más años,2005T4,13,77,13.77
19697,Hombres,Extremadura,55 y más años,2005T3,11,19,11.19
19698,Hombres,Extremadura,55 y más años,2005T2,8,1,8.1
19699,Hombres,Extremadura,55 y más años,2005T1,6,99,6.99
19700,Hombres,Extremadura,55 y más años,2004T4,8,71,8.71
19701,Hombres,Extremadura,55 y más años,2004T3,8,12,8.12
19702,Hombres,Extremadura,55 y más años,2004T2,10,41,10.41
19703,Hombres,Extremadura,55 y más años,2004T1,9,41,9.41
19704,Hombres,Extremadura,55 y más años,2003T4,8,9,8.9
19705,Hombres,Extremadura,55 y más años,2003T3,8,6,8.6
19706,Hombres,Extremadura,55 y más años,2003T2,11,51,11.51
19707,Hombres,Extremadura,55 y más años,2003T1,15,16,15.16
19708,Hombres,Extremadura,55 y más años,2002T4,13,47,13.47
19709,Hombres,Extremadura,55 y más años,2002T3,15,36,15.36
19710,Hombres,Extremadura,55 y más años,2002T2,15,8,15.8
19711,Hombres,Extremadura,55 y más años,2002T1,10,31,10.31
19712,Hombres,Galicia,Total,2023T4,8,24,8.24
19713,Hombres,Galicia,Total,2023T3,8,43,8.43
19714,Hombres,Galicia,Total,2023T2,8,91,8.91
19715,Hombres,Galicia,Total,2023T1,10,7,10.7
19716,Hombres,Galicia,Total,2022T4,9,81,9.81
19717,Hombres,Galicia,Total,2022T3,9,84,9.84
19718,Hombres,Galicia,Total,2022T2,10,54,10.54
19719,Hombres,Galicia,Total,2022T1,10,1,10.1
19720,Hombres,Galicia,Total,2021T4,9,89,9.89
19721,Hombres,Galicia,Total,2021T3,9,46,9.46
19722,Hombres,Galicia,Total,2021T2,11,27,11.27
19723,Hombres,Galicia,Total,2021T1,11,8,11.8
19724,Hombres,Galicia,Total,2020T4,10,26,10.26
19725,Hombres,Galicia,Total,2020T3,10,68,10.68
19726,Hombres,Galicia,Total,2020T2,11,5,11.5
19727,Hombres,Galicia,Total,2020T1,11,12,11.12
19728,Hombres,Galicia,Total,2019T4,10,3,10.3
19729,Hombres,Galicia,Total,2019T3,9,84,9.84
19730,Hombres,Galicia,Total,2019T2,10,72,10.72
19731,Hombres,Galicia,Total,2019T1,12,15,12.15
19732,Hombres,Galicia,Total,2018T4,11,34,11.34
19733,Hombres,Galicia,Total,2018T3,11,14,11.14
19734,Hombres,Galicia,Total,2018T2,12,82,12.82
19735,Hombres,Galicia,Total,2018T1,14,25,14.25
19736,Hombres,Galicia,Total,2017T4,14,25,14.25
19737,Hombres,Galicia,Total,2017T3,13,24,13.24
19738,Hombres,Galicia,Total,2017T2,15,33,15.33
19739,Hombres,Galicia,Total,2017T1,17,19,17.19
19740,Hombres,Galicia,Total,2016T4,15,63,15.63
19741,Hombres,Galicia,Total,2016T3,15,71,15.71
19742,Hombres,Galicia,Total,2016T2,17,23,17.23
19743,Hombres,Galicia,Total,2016T1,17,6,17.6
19744,Hombres,Galicia,Total,2015T4,16,98,16.98
19745,Hombres,Galicia,Total,2015T3,16,67,16.67
19746,Hombres,Galicia,Total,2015T2,19,45,19.45
19747,Hombres,Galicia,Total,2015T1,21,48,21.48
19748,Hombres,Galicia,Total,2014T4,20,79,20.79
19749,Hombres,Galicia,Total,2014T3,20,1,20.1
19750,Hombres,Galicia,Total,2014T2,22,3,22.3
19751,Hombres,Galicia,Total,2014T1,23,66,23.66
19752,Hombres,Galicia,Total,2013T4,22,49,22.49
19753,Hombres,Galicia,Total,2013T3,21,97,21.97
19754,Hombres,Galicia,Total,2013T2,22,39,22.39
19755,Hombres,Galicia,Total,2013T1,22,45,22.45
19756,Hombres,Galicia,Total,2012T4,21,36,21.36
19757,Hombres,Galicia,Total,2012T3,20,3,20.3
19758,Hombres,Galicia,Total,2012T2,21,68,21.68
19759,Hombres,Galicia,Total,2012T1,19,85,19.85
19760,Hombres,Galicia,Total,2011T4,17,55,17.55
19761,Hombres,Galicia,Total,2011T3,16,16,16.16
19762,Hombres,Galicia,Total,2011T2,15,93,15.93
19763,Hombres,Galicia,Total,2011T1,16,6,16.6
19764,Hombres,Galicia,Total,2010T4,15,17,15.17
19765,Hombres,Galicia,Total,2010T3,13,99,13.99
19766,Hombres,Galicia,Total,2010T2,14,69,14.69
19767,Hombres,Galicia,Total,2010T1,14,52,14.52
19768,Hombres,Galicia,Total,2009T4,11,79,11.79
19769,Hombres,Galicia,Total,2009T3,11,42,11.42
19770,Hombres,Galicia,Total,2009T2,12,2,12.2
19771,Hombres,Galicia,Total,2009T1,11,4,11.4
19772,Hombres,Galicia,Total,2008T4,8,76,8.76
19773,Hombres,Galicia,Total,2008T3,6,86,6.86
19774,Hombres,Galicia,Total,2008T2,6,38,6.38
19775,Hombres,Galicia,Total,2008T1,7,43,7.43
19776,Hombres,Galicia,Total,2007T4,5,71,5.71
19777,Hombres,Galicia,Total,2007T3,5,74,5.74
19778,Hombres,Galicia,Total,2007T2,5,42,5.42
19779,Hombres,Galicia,Total,2007T1,6,4,6.4
19780,Hombres,Galicia,Total,2006T4,5,3,5.3
19781,Hombres,Galicia,Total,2006T3,5,49,5.49
19782,Hombres,Galicia,Total,2006T2,5,86,5.86
19783,Hombres,Galicia,Total,2006T1,7,27,7.27
19784,Hombres,Galicia,Total,2005T4,6,47,6.47
19785,Hombres,Galicia,Total,2005T3,6,27,6.27
19786,Hombres,Galicia,Total,2005T2,7,98,7.98
19787,Hombres,Galicia,Total,2005T1,8,1,8.1
19788,Hombres,Galicia,Total,2004T4,9,6,9.6
19789,Hombres,Galicia,Total,2004T3,8,81,8.81
19790,Hombres,Galicia,Total,2004T2,9,14,9.14
19791,Hombres,Galicia,Total,2004T1,9,76,9.76
19792,Hombres,Galicia,Total,2003T4,8,94,8.94
19793,Hombres,Galicia,Total,2003T3,8,33,8.33
19794,Hombres,Galicia,Total,2003T2,8,5,8.5
19795,Hombres,Galicia,Total,2003T1,8,58,8.58
19796,Hombres,Galicia,Total,2002T4,8,5,8.5
19797,Hombres,Galicia,Total,2002T3,7,23,7.23
19798,Hombres,Galicia,Total,2002T2,7,8,7.8
19799,Hombres,Galicia,Total,2002T1,10,1,10.1
19800,Hombres,Galicia,Menores de 25 años,2023T4,19,57,19.57
19801,Hombres,Galicia,Menores de 25 años,2023T3,23,17,23.17
19802,Hombres,Galicia,Menores de 25 años,2023T2,23,57,23.57
19803,Hombres,Galicia,Menores de 25 años,2023T1,28,59,28.59
19804,Hombres,Galicia,Menores de 25 años,2022T4,31,33,31.33
19805,Hombres,Galicia,Menores de 25 años,2022T3,34,37,34.37
19806,Hombres,Galicia,Menores de 25 años,2022T2,32,34,32.34
19807,Hombres,Galicia,Menores de 25 años,2022T1,28,73,28.73
19808,Hombres,Galicia,Menores de 25 años,2021T4,33,64,33.64
19809,Hombres,Galicia,Menores de 25 años,2021T3,23,59,23.59
19810,Hombres,Galicia,Menores de 25 años,2021T2,33,65,33.65
19811,Hombres,Galicia,Menores de 25 años,2021T1,36,43,36.43
19812,Hombres,Galicia,Menores de 25 años,2020T4,28,63,28.63
19813,Hombres,Galicia,Menores de 25 años,2020T3,32,76,32.76
19814,Hombres,Galicia,Menores de 25 años,2020T2,35,34,35.34
19815,Hombres,Galicia,Menores de 25 años,2020T1,27,9,27.9
19816,Hombres,Galicia,Menores de 25 años,2019T4,25,98,25.98
19817,Hombres,Galicia,Menores de 25 años,2019T3,26,3,26.3
19818,Hombres,Galicia,Menores de 25 años,2019T2,26,54,26.54
19819,Hombres,Galicia,Menores de 25 años,2019T1,35,28,35.28
19820,Hombres,Galicia,Menores de 25 años,2018T4,30,54,30.54
19821,Hombres,Galicia,Menores de 25 años,2018T3,27,36,27.36
19822,Hombres,Galicia,Menores de 25 años,2018T2,28,71,28.71
19823,Hombres,Galicia,Menores de 25 años,2018T1,36,54,36.54
19824,Hombres,Galicia,Menores de 25 años,2017T4,37,72,37.72
19825,Hombres,Galicia,Menores de 25 años,2017T3,34,74,34.74
19826,Hombres,Galicia,Menores de 25 años,2017T2,34,21,34.21
19827,Hombres,Galicia,Menores de 25 años,2017T1,36,86,36.86
19828,Hombres,Galicia,Menores de 25 años,2016T4,37,92,37.92
19829,Hombres,Galicia,Menores de 25 años,2016T3,38,5,38.5
19830,Hombres,Galicia,Menores de 25 años,2016T2,41,8,41.8
19831,Hombres,Galicia,Menores de 25 años,2016T1,39,27,39.27
19832,Hombres,Galicia,Menores de 25 años,2015T4,42,12,42.12
19833,Hombres,Galicia,Menores de 25 años,2015T3,41,95,41.95
19834,Hombres,Galicia,Menores de 25 años,2015T2,49,3,49.3
19835,Hombres,Galicia,Menores de 25 años,2015T1,49,99,49.99
19836,Hombres,Galicia,Menores de 25 años,2014T4,48,2,48.2
19837,Hombres,Galicia,Menores de 25 años,2014T3,45,39,45.39
19838,Hombres,Galicia,Menores de 25 años,2014T2,50,11,50.11
19839,Hombres,Galicia,Menores de 25 años,2014T1,52,1,52.1
19840,Hombres,Galicia,Menores de 25 años,2013T4,53,89,53.89
19841,Hombres,Galicia,Menores de 25 años,2013T3,49,7,49.7
19842,Hombres,Galicia,Menores de 25 años,2013T2,51,41,51.41
19843,Hombres,Galicia,Menores de 25 años,2013T1,48,91,48.91
19844,Hombres,Galicia,Menores de 25 años,2012T4,48,5,48.5
19845,Hombres,Galicia,Menores de 25 años,2012T3,45,38,45.38
19846,Hombres,Galicia,Menores de 25 años,2012T2,47,3,47.3
19847,Hombres,Galicia,Menores de 25 años,2012T1,42,31,42.31
19848,Hombres,Galicia,Menores de 25 años,2011T4,40,65,40.65
19849,Hombres,Galicia,Menores de 25 años,2011T3,33,78,33.78
19850,Hombres,Galicia,Menores de 25 años,2011T2,39,1,39.1
19851,Hombres,Galicia,Menores de 25 años,2011T1,40,65,40.65
19852,Hombres,Galicia,Menores de 25 años,2010T4,35,3,35.3
19853,Hombres,Galicia,Menores de 25 años,2010T3,29,9,29.9
19854,Hombres,Galicia,Menores de 25 años,2010T2,36,31,36.31
19855,Hombres,Galicia,Menores de 25 años,2010T1,36,22,36.22
19856,Hombres,Galicia,Menores de 25 años,2009T4,29,39,29.39
19857,Hombres,Galicia,Menores de 25 años,2009T3,29,46,29.46
19858,Hombres,Galicia,Menores de 25 años,2009T2,32,99,32.99
19859,Hombres,Galicia,Menores de 25 años,2009T1,32,1,32.1
19860,Hombres,Galicia,Menores de 25 años,2008T4,23,1,23.1
19861,Hombres,Galicia,Menores de 25 años,2008T3,17,2,17.2
19862,Hombres,Galicia,Menores de 25 años,2008T2,15,68,15.68
19863,Hombres,Galicia,Menores de 25 años,2008T1,20,17,20.17
19864,Hombres,Galicia,Menores de 25 años,2007T4,16,8,16.8
19865,Hombres,Galicia,Menores de 25 años,2007T3,13,87,13.87
19866,Hombres,Galicia,Menores de 25 años,2007T2,12,12,12.12
19867,Hombres,Galicia,Menores de 25 años,2007T1,8,7,8.7
19868,Hombres,Galicia,Menores de 25 años,2006T4,11,1,11.1
19869,Hombres,Galicia,Menores de 25 años,2006T3,12,79,12.79
19870,Hombres,Galicia,Menores de 25 años,2006T2,13,47,13.47
19871,Hombres,Galicia,Menores de 25 años,2006T1,17,89,17.89
19872,Hombres,Galicia,Menores de 25 años,2005T4,16,3,16.3
19873,Hombres,Galicia,Menores de 25 años,2005T3,12,42,12.42
19874,Hombres,Galicia,Menores de 25 años,2005T2,17,14,17.14
19875,Hombres,Galicia,Menores de 25 años,2005T1,19,68,19.68
19876,Hombres,Galicia,Menores de 25 años,2004T4,21,65,21.65
19877,Hombres,Galicia,Menores de 25 años,2004T3,16,3,16.3
19878,Hombres,Galicia,Menores de 25 años,2004T2,19,35,19.35
19879,Hombres,Galicia,Menores de 25 años,2004T1,18,58,18.58
19880,Hombres,Galicia,Menores de 25 años,2003T4,15,46,15.46
19881,Hombres,Galicia,Menores de 25 años,2003T3,16,64,16.64
19882,Hombres,Galicia,Menores de 25 años,2003T2,19,6,19.6
19883,Hombres,Galicia,Menores de 25 años,2003T1,19,6,19.6
19884,Hombres,Galicia,Menores de 25 años,2002T4,18,87,18.87
19885,Hombres,Galicia,Menores de 25 años,2002T3,15,1,15.1
19886,Hombres,Galicia,Menores de 25 años,2002T2,18,38,18.38
19887,Hombres,Galicia,Menores de 25 años,2002T1,22,7,22.7
19888,Hombres,Galicia,25 y más años,2023T4,7,63,7.63
19889,Hombres,Galicia,25 y más años,2023T3,7,47,7.47
19890,Hombres,Galicia,25 y más años,2023T2,8,1,8.1
19891,Hombres,Galicia,25 y más años,2023T1,9,15,9.15
19892,Hombres,Galicia,25 y más años,2022T4,8,74,8.74
19893,Hombres,Galicia,25 y más años,2022T3,8,31,8.31
19894,Hombres,Galicia,25 y más años,2022T2,9,29,9.29
19895,Hombres,Galicia,25 y más años,2022T1,9,5,9.5
19896,Hombres,Galicia,25 y más años,2021T4,8,64,8.64
19897,Hombres,Galicia,25 y más años,2021T3,8,66,8.66
19898,Hombres,Galicia,25 y más años,2021T2,10,25,10.25
19899,Hombres,Galicia,25 y más años,2021T1,10,74,10.74
19900,Hombres,Galicia,25 y más años,2020T4,9,47,9.47
19901,Hombres,Galicia,25 y más años,2020T3,9,5,9.5
19902,Hombres,Galicia,25 y más años,2020T2,10,37,10.37
19903,Hombres,Galicia,25 y más años,2020T1,10,24,10.24
19904,Hombres,Galicia,25 y más años,2019T4,9,48,9.48
19905,Hombres,Galicia,25 y más años,2019T3,8,85,8.85
19906,Hombres,Galicia,25 y más años,2019T2,9,9,9.9
19907,Hombres,Galicia,25 y más años,2019T1,11,2,11.2
19908,Hombres,Galicia,25 y más años,2018T4,10,35,10.35
19909,Hombres,Galicia,25 y más años,2018T3,10,23,10.23
19910,Hombres,Galicia,25 y más años,2018T2,12,4,12.4
19911,Hombres,Galicia,25 y más años,2018T1,13,16,13.16
19912,Hombres,Galicia,25 y más años,2017T4,13,8,13.8
19913,Hombres,Galicia,25 y más años,2017T3,12,3,12.3
19914,Hombres,Galicia,25 y más años,2017T2,14,33,14.33
19915,Hombres,Galicia,25 y más años,2017T1,16,17,16.17
19916,Hombres,Galicia,25 y más años,2016T4,14,46,14.46
19917,Hombres,Galicia,25 y más años,2016T3,14,38,14.38
19918,Hombres,Galicia,25 y más años,2016T2,15,92,15.92
19919,Hombres,Galicia,25 y más años,2016T1,16,47,16.47
19920,Hombres,Galicia,25 y más años,2015T4,15,68,15.68
19921,Hombres,Galicia,25 y más años,2015T3,15,18,15.18
19922,Hombres,Galicia,25 y más años,2015T2,17,82,17.82
19923,Hombres,Galicia,25 y más años,2015T1,20,1,20.1
19924,Hombres,Galicia,25 y más años,2014T4,19,31,19.31
19925,Hombres,Galicia,25 y más años,2014T3,18,39,18.39
19926,Hombres,Galicia,25 y más años,2014T2,20,24,20.24
19927,Hombres,Galicia,25 y más años,2014T1,21,95,21.95
19928,Hombres,Galicia,25 y más años,2013T4,20,66,20.66
19929,Hombres,Galicia,25 y más años,2013T3,20,12,20.12
19930,Hombres,Galicia,25 y más años,2013T2,20,61,20.61
19931,Hombres,Galicia,25 y más años,2013T1,20,84,20.84
19932,Hombres,Galicia,25 y más años,2012T4,19,71,19.71
19933,Hombres,Galicia,25 y más años,2012T3,18,51,18.51
19934,Hombres,Galicia,25 y más años,2012T2,19,95,19.95
19935,Hombres,Galicia,25 y más años,2012T1,18,31,18.31
19936,Hombres,Galicia,25 y más años,2011T4,15,88,15.88
19937,Hombres,Galicia,25 y más años,2011T3,14,79,14.79
19938,Hombres,Galicia,25 y más años,2011T2,14,17,14.17
19939,Hombres,Galicia,25 y más años,2011T1,14,78,14.78
19940,Hombres,Galicia,25 y más años,2010T4,13,58,13.58
19941,Hombres,Galicia,25 y más años,2010T3,12,67,12.67
19942,Hombres,Galicia,25 y más años,2010T2,12,93,12.93
19943,Hombres,Galicia,25 y más años,2010T1,12,8,12.8
19944,Hombres,Galicia,25 y más años,2009T4,10,26,10.26
19945,Hombres,Galicia,25 y más años,2009T3,9,7,9.7
19946,Hombres,Galicia,25 y más años,2009T2,10,1,10.1
19947,Hombres,Galicia,25 y más años,2009T1,9,38,9.38
19948,Hombres,Galicia,25 y más años,2008T4,7,45,7.45
19949,Hombres,Galicia,25 y más años,2008T3,5,76,5.76
19950,Hombres,Galicia,25 y más años,2008T2,5,46,5.46
19951,Hombres,Galicia,25 y más años,2008T1,6,12,6.12
19952,Hombres,Galicia,25 y más años,2007T4,4,58,4.58
19953,Hombres,Galicia,25 y más años,2007T3,4,84,4.84
19954,Hombres,Galicia,25 y más años,2007T2,4,68,4.68
19955,Hombres,Galicia,25 y más años,2007T1,5,76,5.76
19956,Hombres,Galicia,25 y más años,2006T4,4,71,4.71
19957,Hombres,Galicia,25 y más años,2006T3,4,67,4.67
19958,Hombres,Galicia,25 y más años,2006T2,5,6,5.6
19959,Hombres,Galicia,25 y más años,2006T1,6,12,6.12
19960,Hombres,Galicia,25 y más años,2005T4,5,41,5.41
19961,Hombres,Galicia,25 y más años,2005T3,5,52,5.52
19962,Hombres,Galicia,25 y más años,2005T2,6,92,6.92
19963,Hombres,Galicia,25 y más años,2005T1,6,64,6.64
19964,Hombres,Galicia,25 y más años,2004T4,7,56,7.56
19965,Hombres,Galicia,25 y más años,2004T3,7,89,7.89
19966,Hombres,Galicia,25 y más años,2004T2,7,91,7.91
19967,Hombres,Galicia,25 y más años,2004T1,8,71,8.71
19968,Hombres,Galicia,25 y más años,2003T4,8,13,8.13
19969,Hombres,Galicia,25 y más años,2003T3,7,22,7.22
19970,Hombres,Galicia,25 y más años,2003T2,6,69,6.69
19971,Hombres,Galicia,25 y más años,2003T1,7,17,7.17
19972,Hombres,Galicia,25 y más años,2002T4,6,69,6.69
19973,Hombres,Galicia,25 y más años,2002T3,6,21,6.21
19974,Hombres,Galicia,25 y más años,2002T2,6,46,6.46
19975,Hombres,Galicia,25 y más años,2002T1,8,46,8.46
19976,Hombres,Galicia,De 16 a 19 años,2023T4,23,81,23.81
19977,Hombres,Galicia,De 16 a 19 años,2023T3,28,97,28.97
19978,Hombres,Galicia,De 16 a 19 años,2023T2,27,45,27.45
19979,Hombres,Galicia,De 16 a 19 años,2023T1,53,3,53.3
19980,Hombres,Galicia,De 16 a 19 años,2022T4,31,12,31.12
19981,Hombres,Galicia,De 16 a 19 años,2022T3,43,76,43.76
19982,Hombres,Galicia,De 16 a 19 años,2022T2,55,46,55.46
19983,Hombres,Galicia,De 16 a 19 años,2022T1,23,43,23.43
19984,Hombres,Galicia,De 16 a 19 años,2021T4,52,3,52.3
19985,Hombres,Galicia,De 16 a 19 años,2021T3,28,59,28.59
19986,Hombres,Galicia,De 16 a 19 años,2021T2,44,5,44.5
19987,Hombres,Galicia,De 16 a 19 años,2021T1,48,41,48.41
19988,Hombres,Galicia,De 16 a 19 años,2020T4,34,96,34.96
19989,Hombres,Galicia,De 16 a 19 años,2020T3,43,96,43.96
19990,Hombres,Galicia,De 16 a 19 años,2020T2,46,78,46.78
19991,Hombres,Galicia,De 16 a 19 años,2020T1,32,33,32.33
19992,Hombres,Galicia,De 16 a 19 años,2019T4,36,4,36.4
19993,Hombres,Galicia,De 16 a 19 años,2019T3,31,44,31.44
